id,name,assoc_names,original_langauge,authors,genres,tags,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,activity_week_rank,activity_month_rank,activity_all_time_rank,on_reading_lists,reading_list_month_rank,reading_list_all_time_rank,rating,rating_votes,related_series_ids,recommended_series_ids,recommendation_list_ids
3766,Legend,['レジェンド'],japanese,"['kannazuki kou', '神無月紅']","['action', 'adventure', 'fantasy', 'harem', 'romance', 'seinen', 'slice of life']","['adapted to manga', 'beast companions', 'beastkin', 'beautiful female lead', 'calm protagonist', 'dwarfs', 'elves', 'fantasy creatures', 'guilds', 'handsome male lead', 'homunculus', 'humanoid protagonist', 'immortals', 'love at first sight', 'magic', 'male protagonist', 'monsters', 'overpowered protagonist', 'protagonist strong from the start', 'r-15', 'ruthless protagonist', 'slow romance', 'strong love interests', 'strong to stronger', 'transported to another world', 'unique weapon user']",2013,False,kadokawa shoten,,False,2203 chapters,False,c258,6.5,192,178,134,12581,177,69,3.8,557,,"['2157', '3632', '2582', '284', '4919', '20290']","[8199, 8060, 6135, 5890, 5687]"
29456,"Leisurely Beast World: Plant Some Fields, Have Some Cubs","['Beauty and the Beasts', '悠哉兽世：种种田，生生崽']",chinese,['白头梦'],"['comedy', 'fantasy', 'harem', 'romance']","['adapted to manhua', 'beast companions', 'beastkin', 'beautiful female lead', 'female protagonist', 'handsome male lead', 'multiple protagonists', 'polyandry', 'pregnancy', 'r-15', 'reverse harem', 'transported to another world']",2017,,yunqi,,True,1664 chapters,False,c41,0.5,1390,469,4652,287,1511,5034,3.5,22,,['17818'],[67]
30180,"Let’s Make a Pact, Lord Fox Spirit","['LFS', '缔约吧，妖狐大人']",chinese,"['yuhengxuanyan', '玉衡暄琰']","['action', 'adventure', 'fantasy', 'romance', 'shoujo', 'supernatural', 'xuanhuan']","['fantasy creatures', 'fantasy world', 'fast learner', 'female protagonist', 'folklore', 'fox spirits', 'friendship', 'gate to another world', 'inheritance', 'kingdoms', 'love rivals', 'royalty', 'sword and magic']",,,zongheng,,,,False,c10 part3,0.4,2000,2000,2000,1,6618,6604,4.0,1,,,
25812,Long Live The Hokage,"['LLH', '火影之活久见']",chinese,['李四羊'],"['action', 'adventure', 'comedy', 'drama', 'fantasy', 'martial arts']","['age regression', 'appearance different from actual age', 'charismatic protagonist', 'cheats', 'clan building', 'death of loved ones', 'elderly protagonist', 'fanfiction', 'fast learner', 'game elements', 'hiding true abilities', 'hiding true identity', 'kingdom building', 'level system', 'male protagonist', 'master-disciple relationship', 'ninjas', 'overpowered protagonist', 'reincarnated in another world', 'resurrection', 'sculptors', 'sudden strength gain', 'time skip', 'trickster', 'wars', 'weak to strong']",,,qidian,,True,560,False,c92,2.1,389,404,1153,1142,334,2825,4.4,177,,"['19074', '17757', '21890', '20321', '17281', '19985']","[8638, 8542, 482]"
6599,Lord of All Realms,"['King of Myriad Domains', 'LOAR', '万域之王']",chinese,"['ni cang tian', '逆蒼天']","['action', 'harem', 'mature', 'xianxia']","['age progression', 'artifacts', 'beasts', 'bloodlines', 'body tempering', 'character growth', 'cultivation', 'demons', 'dragons', 'handsome male lead', 'hard-working protagonist', 'inheritance', 'male protagonist', 'multiple realms', 'mysterious family background', 'politics', 'special abilities', 'strength-based social hierarchy', 'time travel', 'unique cultivation technique', 'weak to strong', 'world travel']",2016,True,zongheng,wuxiaworld,True,1823 chapters,False,c1372,0.5,107,111,132,6923,100,339,3.8,423,,"['404', '21237', '7051', '9421', '2039', '791']","[9018, 6922, 6769, 4633, 4077]"
29230,Loser Dragonlord,[],chinese,['willow\xa0twig'],"['action', 'drama', 'fantasy', 'martial arts', 'romance', 'school life', 'xuanhuan']","['abandoned children', 'academy', 'betrayal', 'bullying', 'cultivation', 'dragon slayers', 'dragons', 'fantasy creatures', 'fantasy world', 'godly powers', 'half-human protagonist', 'handsome male lead', 'martial spirits', 'spirits', 'tragic past', 'ugly to beautiful', 'weak to strong']",2015,,zongheng,tapread,True,882 chapters,False,c15,1.9,825,2899,5530,103,4416,6199,3.3,6,,['4917'],
24858,Magic Industry Empire,['魔法工业帝国'],chinese,"[""eight o'clock at night"", '晚间八点档']","['adventure', 'fantasy', 'harem', 'shounen', 'xuanhuan']","['business management', 'businessmen', 'calm protagonist', 'dwarfs', 'elves', 'fantasy world', 'industrialization', 'inscriptions', 'magic', 'magic formations', 'magical technology', 'male protagonist', 'marriage', 'past plays a big role', 'polygamy', 'pregnancy', 'previous life talent', 'slaves', 'technological gap', 'transmigration', 'transported to another world', 'werebeasts']",2014,,qidian,,True,1283 chapters,False,v2c113,0.9,132,116,695,1803,103,2065,3.3,110,,"['5161', '6692', '8289', '3047', '15752', '6001']","[3302, 2240, 1184]"
10,Martial God Asura,"['MGA', 'Tu La Vũ Thần', 'Xiuluo Wushen', '修罗武神']",chinese,"['kindhearted bee', 'shan liang de mi feng', '善良的蜜蜂']","['action', 'adventure', 'drama', 'fantasy', 'harem', 'martial arts', 'mature', 'xuanhuan']","['adopted protagonist', 'arrogant characters', 'artifacts', 'battle academy', 'beautiful female lead', 'bloodlines', 'body tempering', 'brotherhood', 'cultivation', 'death of loved ones', 'determined protagonist', 'discrimination', 'fast cultivation', 'genius protagonist', 'hidden abilities', 'hot-blooded protagonist', 'kidnappings', 'long separations', 'lucky protagonist', 'male protagonist', 'monsters', 'multiple realms', 'mysterious family background', 'mysterious past', 'politics', 'polygamy', 'r*pe victim becomes lover', 'revenge', 'romantic subplot', 'r*pe', 'ruthless protagonist', 'sealed power', 'secret identity', 'spirits', 'sudden strength gain', 'torture', 'underestimated protagonist', 'unique cultivation technique', 'wars', 'weak to strong']",2013,True,17k,wuxiaworld,False,4337 chapters,False,c4156,0.5,47,34,12,14524,46,38,3.4,1891,['3619'],"['14', '2072', '840', '179', '21237', '15']","[9018, 8892, 8890, 8884, 8192]"
2866,Martial Peak,"['Wǔ Liàn Diān Fēng', '武炼巅峰']",chinese,"['momo', '莫默']","['action', 'harem', 'martial arts', 'xuanhuan']","['adapted to manhua', 'alchemy', 'arrogant characters', 'artifacts', 'complex family relationships', 'cultivation', 'cunning protagonist', 'demons', 'determined protagonist', 'dragons', 'fast cultivation', 'first-time intercourse', 'f*llatio', 'gods', 'hard-working protagonist', 'hidden abilities', 'immortals', 'inheritance', 'lucky protagonist', 'male protagonist', 'multiple realms', 'nobles', 'older love interests', 'personality changes', 'pill concocting', 'polygamy', 'romantic subplot', 'r*pe', 'ruthless protagonist', 'sect development', 'sexual cultivation technique', 'shameless protagonist', 'strength-based social hierarchy', 'strong to stronger', 'underestimated protagonist', 'weak to strong']",2013,False,qidian,,False,5100 chapters,False,c1236,0.5,32,31,131,7179,31,316,4.0,477,,"['9421', '21237', '5161', '3437', '2072', '10']","[9448, 8464, 8109, 7562, 6922]"
24580,Mermaid Effect,"['RénYú XiàoYìng', 'The Mermaid Effect', '人鱼效应']",chinese,['黑猫白袜子'],"['adult', 'mature', 'romance', 'sci-fi', 'supernatural', 'yaoi']","['absent parents', 'animal characteristics', 'brother complex', 'cannibalism', 'demi-humans', 'depictions of cruelty', 'devoted love interests', 'doting love interests', 'fantasy creatures', 'gore', 'handsome male lead', 'human experimentation', 'human-nonhuman relationship', 'male protagonist', 'mind control', 'monsters', 'mutated creatures', 'mutations', 'mysterious past', 'near-death experience', 'psychopaths', 'reporters', 'scientists', 'slow romance', 'tragic past']",2014,,jjwxc,,True,171 chapters,False,c38,8.1,1377,1673,3098,916,1690,3198,4.2,36,,['23406'],"[9488, 5131, 1500, 1382, 258]"
12106,Minister Family’s Black Belly Woman,"['MFBBW', 'Phoenix Reborn: the Prime Minister’s Scheming Daughter', '相門腹黑女']",chinese,['清浅边缘'],"['adventure', 'drama', 'historical', 'josei', 'psychological', 'romance']","['ancient china', 'beautiful female lead', 'black belly', 'female protagonist', 'handsome male lead', 'love interest falls in love first', 'medical knowledge', 'politics', 'reincarnation', 'revenge', 'schemes and conspiracies', 'second chance', 'slow romance']",,,,,True,527 chapters,False,c40,2.8,1196,847,2129,1792,911,2075,4.3,60,,"['4841', '9010', '5865', '16169', '14460', '12375']","[7199, 6824, 6023, 5630, 5146]"
23653,Mushoku no Eiyuu ~Betsu ni Skill Nanka Iranakattan daga~,"[""The Classless Hero: I Didn't Need Skills Anyway"", '無職の英雄 別にスキルなんか要らなかったんだが']",japanese,"['kuzu shichio', '九頭七尾']","['action', 'adventure', 'comedy', 'ecchi', 'fantasy', 'harem', 'romance', 'shounen']","['adapted to manga', 'beautiful female lead', 'brother complex', 'calm protagonist', 'childhood friends', 'dense protagonist', 'doting parents', 'elemental magic', 'famous parents', 'genius protagonist', 'hard-working protagonist', 'jobless class', 'male protagonist', 'marriage', 'monster tamer', 'monsters', 'overpowered protagonist', 'overprotective siblings', 'strong to stronger', 'sword and magic', 'sword wielder', 'underestimated protagonist', 'weak to strong', 'younger sisters']",2017,,earth star novel,,False,191 chapters,False,v3c40,0.9,18,17,741,3368,20,1056,3.4,64,,"['15734', '13969', '5177', '19393']","[8749, 6834, 5207, 2923, 300]"
29452,Mushoku Tensei – Old Dragon’s Tale,['古龍の昔話'],japanese,"['rifujin na magonote', '理不尽な孫の手']","['action', 'adventure', 'drama', 'fantasy', 'mature', 'seinen']",['male protagonist'],2016,False,syosetu,,True,23 chapters,False,c10,2.0,1749,1408,5657,165,2213,5754,3.6,11,"['602', '1668', '3962', '6930']",['1668'],
18777,My Mr.Mermaid,"['Lang Hua Yi Duo Duo', '浪花一朵朵']",chinese,"['jiu xiao qi', '酒小七']","['comedy', 'romance', 'sports']","['adapted to drama', 'beautiful female lead', 'college/university', 'female protagonist', 'friendship', 'handsome male lead', 'love interest falls in love first', 'misunderstandings', 'modern day', 'strong love interests']",,False,jjwxc,,True,88 chapters,False,c65,6.1,1609,1862,2778,1060,1802,2950,4.2,35,,"['344', '19900', '16185', '342', '13306', '10238']","[5934, 5097, 4735, 4691, 4459]"
25358,My Wife Spoils Me Too Much,['我的老婆太寵我'],chinese,['月半要分家'],"['drama', 'josei', 'romance', 'slice of life']","['average-looking protagonist', 'childcare', 'complex family relationships', 'cooking', 'cute children', 'female protagonist', 'handsome male lead', 'heartwarming', 'military', 'modern day', 'naive protagonist', 'protagonist falls in love first', 'reincarnation', 'tragic past', 'transmigration', 'ugly to beautiful']",,,jjwxc,,True,88 chapters,False,c30,8.4,317,219,1250,2912,405,1299,4.5,140,['26225'],"['23312', '24560', '19846', '25279', '24468', '24019']","[9409, 9235, 9213, 8747, 8438]"
28863,Netherworld Investigator,"['The Underworld Detective', '猎罪者']",chinese,"['ninth daoist', '道门老九']","['mystery', 'supernatural']","['detectives', 'male protagonist', 'mystery solving', 'thriller']",,True,hotread,wuxiaworld,,,False,c103,0.5,1006,1012,4259,262,921,5166,2.8,12,,"['28868', '27810']",
30118,Ninth Special District,['第九特区'],chinese,['伪戒'],"['action', 'shounen']",['politics'],2019,,17k,,,,False,c6,0.4,2000,1954,6526,75,5925,6362,3.8,4,,,
5273,Nirvana In Fire,"['Lang Gia bảng', 'Lang Ya Bang', 'The Rankings of Lang Ya', '琅琊榜']",chinese,"['hai yan', '海宴']","['action', 'drama', 'historical', 'tragedy', 'wuxia']","['adapted to drama', 'clever protagonist', 'male protagonist', 'politics', 'revenge', 'schemes and conspiracies', 'sickly characters']",2006,,qdmm,,True,174 chapters,False,c116,36.3,1943,2270,2115,1871,3495,2004,4.4,109,,"['8519', '2577', '3729', '3980', '2147', '459']","[8969, 7149, 7080, 6425, 6050]"
22587,One Hundred Ways to Satisfy Your Beloved Wife,['娇妻在上：完美宠婚一百招'],chinese,['白袍人'],"['adult', 'drama', 'gender bender', 'mature', 'romance']","['amnesia', 'childcare', 'female protagonist', 'handsome male lead', 'modern day', 'pregnancy', 'r*pe']",2017,,zongheng,,True,649 chapters,False,c47,2.5,1466,1572,3245,703,1207,3621,3.8,38,,,[6543]
9778,Ostentatious Zhao Yao,"['The Legends (2019) (Drama Adaptation)', '招摇']",chinese,"['jiu lu fei xiang', '九鹭非香']","['action', 'adventure', 'comedy', 'drama', 'fantasy', 'josei', 'romance', 'xianxia']","['adapted to drama', 'beautiful female lead', 'betrayal', 'cultivation', 'demonic cultivation technique', 'demons', 'devoted love interests', 'dreams', 'female protagonist', 'ghosts', 'love interest falls in love first', 'magic formations', 'misunderstandings', 'mythology', 'possession', 'protagonist strong from the start', 'revenge', 'secrets', 'sect development', 'spirits', 'time skip']",2016,,jjwxc,,True,81 chapters,False,c49 part2,2.8,1925,1215,2250,1917,1762,1973,4.6,71,"['9084', '20356']","['4423', '17337', '3453', '17243', '21237', '7989']","[8769, 7824, 7438, 7199, 7149]"
28868,Otherworldly Merchant,['阴间商人'],chinese,"['ninth daoist', '道门老九']","['horror', 'mystery']","['adapted to manhua', 'antique shop', 'male protagonist', 'merchants', 'modern day', 'store owner']",,True,hotread,wuxiaworld,True,2576 chapters,False,c103,0.5,844,819,3910,412,715,4480,3.6,21,,"['28863', '10965']",[6211]
978,Perfect World,"['PW', 'Thế Giới Hoàn Mỹ', '完美世界']",chinese,"['chen dong', '辰东']","['action', 'adventure', 'drama', 'fantasy', 'harem', 'martial arts', 'xuanhuan']","['adapted to manhua', 'age progression', 'artifacts', 'battle academy', 'beast companions', 'beasts', 'betrayal', 'body tempering', 'character growth', 'child protagonist', 'cooking', 'cultivation', 'cute protagonist', 'enemies become allies', 'fast cultivation', 'genius protagonist', 'handsome male lead', 'hard-working protagonist', 'harsh training', 'heavenly tribulation', 'male protagonist', 'money grubber', 'monsters', 'narcissistic protagonist', 'polygamy', 'resurrection', 'revenge', 'romantic subplot', 'shameless protagonist', 'strong to stronger', 'time skip', 'tragic past']",2013,True,qidian,wuxiaworld,True,2015 chapters,False,c1877,0.9,223,234,103,7973,185,248,3.8,678,"['494', '737', '8728']","['9421', '5', '5495', '472', '21237', '15']","[8850, 6922, 6769, 4633, 4077]"
29153,Pirates Achievements System,['海贼之成就系统'],chinese,['夜南听风'],"['action', 'adventure', 'fantasy']","['accelerated growth', 'acting', 'adventurers', 'anti-magic', 'cold protagonist', 'elemental magic', 'fanfiction', 'fearless protagonist', 'friendship', 'game elements', 'loli', 'magic', 'nobles', 'strong to stronger', 'transported to another world', 'weak to strong']",2019,,qidian,,True,360 chapters,False,c35,1.2,163,268,2945,327,417,4846,4.0,36,,"['21890', '17757']",[7312]
21312,Power and Wealth,['权财'],chinese,"['chang yu', '尝谕']","['action', 'ecchi', 'harem', 'mature', 'seinen', 'supernatural']","['cheats', 'cunning protagonist', 'male protagonist', 'management', 'modern day', 'politics', 'time travel']",2011,,qidian,,True,2030 chapters,False,c204,1.7,680,635,1491,1033,599,2989,3.3,52,,"['15752', '12698', '6842', '25694']","[3261, 2979]"
30039,Pregnant With the Villain Uncle’s Child,['怀了反派小叔的孩子[穿书]'],chinese,['098'],"['drama', 'josei', 'romance']","['beautiful female lead', 'devoted love interests', 'female protagonist', 'handsome male lead', 'persistent love interests']",2018,,jjwxc,,True,113 chapters,False,c3,1.7,2000,655,5239,259,3048,5186,3.0,12,,,[117]
14960,Pristine Darkness,"['Love Me if You Dare: Pristine Darkness', '他来了请闭眼之暗粼']",chinese,"['ding mo', '丁墨']","['josei', 'mystery', 'psychological', 'romance']","['beautiful female lead', 'clever protagonist', 'comedic undertone', 'crime', 'female protagonist', 'handsome male lead', 'investigations', 'modern day', 'older love interests', 'police', 'protagonist falls in love first', 'quirky characters', 'serial killers']",2017,False,baihuazhou literature and art publishing house,,True,135 chapters,False,c110,6.6,2206,2362,3016,1256,2754,2669,4.1,35,"['2752', '3184', '3255', '3527', '4035']","['12988', '342', '7989', '20348']","[8284, 7819, 7734, 7713, 6087]"
23842,Problematic Sister Fell In Love With Me,"['Problematic Younger Sister Fell In Love With Me', '问题妹妹恋上我']",chinese,['负是非'],"['comedy', 'drama', 'harem', 'romance', 'school life', 'seinen']","['brother complex', 'male protagonist', 'otaku', 'sister complex', 'tsundere', 'younger sisters']",,False,qidian,,False,1305 chapters,False,c35,4.5,922,1474,3733,437,1778,4392,3.6,33,,,[685]
